1429365600.000,0
1429365911.000,4,3,-5.90,4,4.17,5,-0.11,6,-7.14
1429365912.000,4,3,-5.27,4,6.67,5,-1.41,6,-7.56
1429365913.000,4,3,-4.56,4,9.61,5,-2.51,6,-7.93
1429365914.000,4,3,-3.75,4,11.74,5,-3.47,6,-8.25
1429365915.000,4,2,-8.04,3,-2.84,4,10.51,5,-4.31
1429365916.000,4,2,-7.68,3,-1.78,4,7.58,5,-5.05
1429365917.000,4,2,-7.28,3,-0.55,4,4.91,5,-5.71
1429365918.000,4,2,-6.82,3,0.90,4,2.74,5,-6.29
1429365919.000,4,2,-6.31,3,2.65,4,0.98,5,-6.80
1429365920.000,4,2,-5.73,3,4.80,4,-0.49,5,-7.26
1429365921.000,4,2,-5.08,3,7.45,4,-1.73,5,-7.66
1429365922.000,4,2,-4.35,3,10.39,4,-2.79,5,-8.02
1429365923.000,5,1,-8.27,2,-3.51,3,11.77,4,-3.71,5,-8.34
1429365924.000,4,1,-7.94,2,-2.56,3,9.75,4,-4.52
1429365925.000,4,1,-7.58,2,-1.46,3,6.80,4,-5.24
1429365926.000,4,1,-7.16,2,-0.18,3,4.27,4,-5.87
1429365927.000,4,1,-6.69,2,1.35,3,2.22,4,-6.43
1429365928.000,4,1,-6.16,2,3.19,3,0.55,4,-6.93
1429365929.000,4,1,-5.56,2,5.47,3,-0.85,4,-7.37
1429365930.000,4,1,-4.89,2,8.25,3,-2.03,4,-7.77
1429365931.000,4,1,-4.13,2,11.07,3,-3.06,4,-8.11
1429365932.000,5,1,-3.27,2,11.49,3,-3.95,4,-8.42,6,-8.18
1429365933.000,4,1,-2.28,2,8.93,3,-4.73,6,-7.85
1429365934.000,4,1,-1.13,2,6.05,3,-5.42,6,-7.47
1429365935.000,4,1,0.21,2,3.66,3,-6.03,6,-7.04
1429365936.000,4,1,1.82,2,1.73,3,-6.58,6,-6.55
1429365937.000,4,1,3.77,2,0.14,3,-7.06,6,-6.00
1429365938.000,4,1,6.18,2,-1.19,3,-7.49,6,-5.39
1429365939.000,4,1,9.08,2,-2.33,3,-7.87,6,-4.69
1429365940.000,5,1,11.56,2,-3.31,3,-8.20,5,-8.40,6,-3.91
